CustomerID;TotalQuantity;TotalRevenue;OrderCount;CategoryCount;AvgCheck;RecencyDays
27234;1;2071.4196;1;1;2071.42;171
12713;1;2071.4196;2;2;1035.71;171
27195;1;2071.4196;2;1;1035.71;171
13896;1;2443.35;2;2;1221.68;171
24273;1;2181.5625;2;1;1090.78;172
24272;1;2181.5625;2;2;1090.78;172
17979;1;2181.5625;2;2;1090.78;172
20876;1;782.99;2;2;391.5;172
27406;1;782.99;2;2;391.5;172
20870;1;782.99;2;2;391.5;172
15780;1;782.99;2;2;391.5;172
26235;1;2181.5625;1;1;2181.56;172
27232;1;2049.0982;1;1;2049.1;172
27255;1;2049.0982;1;1;2049.1;172
12712;1;2049.0982;2;3;1024.55;172
12839;1;2049.0982;2;2;1024.55;172
15205;1;2071.4196;2;2;1035.71;172
19254;1;1000.4375;2;1;500.22;172
14386;1;1000.4375;2;2;500.22;172
17848;1;2181.5625;2;2;1090.78;173
20896;1;782.99;2;2;391.5;173
15122;1;2071.4196;3;3;690.47;173
27228;1;2071.4196;1;1;2071.42;173
15181;1;2071.4196;2;2;1035.71;173
25111;1;1000.4375;2;2;500.22;173
24171;1;2443.35;2;3;1221.68;173
17799;1;2181.5625;2;2;1090.78;174
26796;1;782.99;2;2;391.5;174
21060;1;782.99;2;2;391.5;174
12808;1;2049.0982;3;1;683.03;174
17781;1;2443.35;3;3;814.45;174
27211;1;2071.4196;1;1;2071.42;174
27240;1;2049.0982;1;1;2049.1;174
12735;1;2049.0982;2;2;1024.55;174
15183;1;2071.4196;2;2;1035.71;174
27116;1;2071.4196;2;2;1035.71;174
12736;1;2071.4196;2;3;1035.71;174
14392;1;1000.4375;2;1;500.22;174
24170;1;2443.35;2;2;1221.68;174
15120;1;2049.0982;3;2;683.03;175
15130;1;2049.0982;3;3;683.03;175
21582;1;2049.0982;2;2;1024.55;175
15204;1;2049.0982;2;2;1024.55;175
15180;1;2071.4196;2;2;1035.71;175
13910;1;2181.5625;2;2;1090.78;176
15032;1;2049.0982;2;2;1024.55;176
15027;1;2049.0982;2;2;1024.55;176
12855;1;2071.4196;2;2;1035.71;176
12546;1;2071.4196;2;2;1035.71;176
15179;1;2071.4196;2;3;1035.71;176
14406;1;1000.4375;2;3;500.22;176
25115;1;1000.4375;2;2;500.22;176
24173;1;2181.5625;2;3;1090.78;177
24248;1;2181.5625;2;2;1090.78;177
21071;1;782.99;2;2;391.5;177
15768;1;782.99;2;2;391.5;177
15769;1;782.99;2;2;391.5;177
27226;1;2049.0982;1;1;2049.1;177
15208;1;2049.0982;2;2;1024.55;177
15029;1;2071.4196;2;2;1035.71;177
15211;1;2071.4196;2;2;1035.71;177
12521;1;2071.4196;2;3;1035.71;177
12856;1;2071.4196;2;3;1035.71;177
17847;1;2443.35;2;1;1221.68;177
24249;1;2181.5625;2;2;1090.78;178
15840;1;782.99;2;2;391.5;178
26921;1;782.99;2;2;391.5;178
27231;1;2049.0982;1;1;2049.1;178
15213;1;2049.0982;2;1;1024.55;178
15152;1;2049.0982;2;3;1024.55;178
15144;1;2049.0982;2;1;1024.55;178
25114;1;1000.4375;2;2;500.22;178
25112;1;1000.4375;2;2;500.22;178
24167;1;2443.35;2;1;1221.68;178
24241;1;2443.35;2;2;1221.68;178
18021;1;2181.5625;2;3;1090.78;179
24163;1;2181.5625;2;2;1090.78;179
15015;1;2049.0982;2;2;1024.55;179
14411;1;1000.4375;2;2;500.22;179
12859;1;2071.4196;3;3;690.47;180
27251;1;2049.0982;1;1;2049.1;180
27201;1;2049.0982;2;3;1024.55;180
15022;1;2071.4196;2;2;1035.71;180
15210;1;2071.4196;2;3;1035.71;180
19274;1;1000.4375;2;1;500.22;180
25119;1;1000.4375;2;2;500.22;180
14417;1;1000.4375;2;2;500.22;180
14400;1;1000.4375;2;2;500.22;180
24266;1;2181.5625;2;2;1090.78;181
19442;1;782.99;2;2;391.5;181
26916;1;782.99;2;1;391.5;181
21595;1;2049.0982;2;2;1024.55;181
12854;1;2049.0982;2;2;1024.55;181
15169;1;2071.4196;2;2;1035.71;181
17775;1;1000.4375;2;3;500.22;181
14418;1;1000.4375;2;2;500.22;181
17796;1;2181.5625;2;3;1090.78;182
13911;1;2181.5625;2;3;1090.78;182
15171;1;2049.0982;2;2;1024.55;182
24177;1;2181.5625;2;1;1090.78;183
13903;1;2181.5625;2;2;1090.78;183
27193;1;2049.0982;1;1;2049.1;183
21589;1;2049.0982;2;1;1024.55;183
12857;1;2049.0982;2;2;1024.55;183
15192;1;2049.0982;2;2;1024.55;183
27199;1;2049.0982;2;2;1024.55;183
15145;1;2071.4196;2;2;1035.71;183
15185;1;2071.4196;2;2;1035.71;183
15207;1;2071.4196;2;2;1035.71;183
15143;1;2071.4196;2;1;1035.71;183
25108;1;1000.4375;2;2;500.22;183
17981;1;2443.35;2;1;1221.68;183
17789;1;2181.5625;2;2;1090.78;184
19427;1;782.99;2;2;391.5;184
15882;1;782.99;2;3;391.5;184
15851;1;782.99;2;3;391.5;184
16286;1;2181.5625;3;2;727.19;184
12501;1;2071.4196;2;2;1035.71;184
25120;1;1000.4375;2;2;500.22;184
17824;1;2443.35;2;2;1221.68;184
17873;1;2443.35;2;2;1221.68;184
29545;2;249.54;1;1;249.54;184
29661;203;76463.8734;6;4;12743.98;184
29610;38;16320.4211;7;4;2331.49;184
29782;20;639.98128;3;2;213.33;184
29890;43;13071.3811;8;4;1633.92;184
29718;123;90764.2081;8;2;11345.53;184
29973;70;30353.2139;7;3;4336.17;184
29889;642;286972.0865;8;4;35871.51;184
30057;7;4709.2784;5;2;941.86;184
29549;566;212208.8365;8;4;26526.1;184
29858;7;2898.7419;3;3;966.25;184
29613;136;28198.34669;4;4;7049.59;184
29594;772;357708.7747;4;4;89427.19;184
29636;47;19957.4547;4;2;4989.36;184
29771;29;7780.3388;4;4;1945.08;184
30104;13;5615.5794;4;4;1403.89;184
29937;623;138416.1478;4;4;34604.04;184
17892;1;2181.5625;2;3;1090.78;185
23999;1;2181.5625;2;2;1090.78;185
23652;1;2181.5625;2;2;1090.78;185
15677;1;2443.35;3;3;814.45;185
27089;1;2049.0982;1;1;2049.1;185
27096;1;2071.4196;2;2;1035.71;185
14374;1;1000.4375;2;2;500.22;185
23659;1;2443.35;2;2;1221.68;185
26200;1;2181.5625;2;2;1090.78;186
14304;1;2049.0982;3;2;683.03;186
14286;1;2049.0982;3;3;683.03;186
14672;1;2071.4196;3;3;690.47;186
14346;1;2071.4196;3;1;690.47;186
15920;1;2181.5625;3;2;727.19;186
25052;1;1000.4375;2;2;500.22;186
24160;1;2443.35;2;2;1221.68;186
24004;1;2181.5625;2;3;1090.78;187
23994;1;2181.5625;2;2;1090.78;187
24159;1;2181.5625;2;2;1090.78;187
15568;1;782.99;2;2;391.5;187
21012;1;782.99;2;2;391.5;187
16261;1;2443.35;3;3;814.45;187
27093;1;2071.4196;2;2;1035.71;187
14671;1;2071.4196;2;3;1035.71;187
24002;1;2181.5625;2;3;1090.78;188
17958;1;2181.5625;2;2;1090.78;188
21018;1;782.99;2;2;391.5;188
14325;1;2049.0982;3;3;683.03;188
14667;1;2049.0982;3;3;683.03;188
17198;1;2443.35;3;3;814.45;188
17209;1;2443.35;3;2;814.45;188
27090;1;2049.0982;1;1;2049.1;188
12484;1;2049.0982;2;2;1024.55;188
23656;1;2443.35;2;1;1221.68;188
23992;1;2443.35;2;2;1221.68;188
12648;1;2049.0982;3;3;683.03;189
14235;1;2071.4196;3;2;690.47;189
27297;1;782.99;1;1;782.99;189
27404;1;782.99;1;1;782.99;189
23661;1;2181.5625;2;2;1090.78;190
19419;1;782.99;2;2;391.5;190
26750;1;782.99;2;2;391.5;190
27298;1;782.99;1;1;782.99;190
27091;1;2071.4196;1;1;2071.42;190
27103;1;2049.0982;2;2;1024.55;190
14347;1;2071.4196;2;3;1035.71;190
14236;1;2071.4196;3;3;690.47;191
14277;1;2071.4196;3;2;690.47;191
27094;1;2071.4196;1;1;2071.42;191
17948;1;2443.35;2;2;1221.68;191
17965;1;2181.5625;2;2;1090.78;192
27270;1;782.99;1;1;782.99;192
21423;1;2049.0982;2;2;1024.55;192
14379;1;1000.4375;2;3;500.22;192
23658;1;2181.5625;2;2;1090.78;193
14305;1;2049.0982;3;3;683.03;193
14303;1;2049.0982;3;3;683.03;193
17966;1;2443.35;2;2;1221.68;193
26754;1;782.99;2;2;391.5;194
29482;1;2049.0982;1;1;2049.1;194
12495;1;2071.4196;2;2;1035.71;194
19188;1;1000.4375;2;2;500.22;194
14380;1;1000.4375;2;2;500.22;194
13895;1;2181.5625;2;2;1090.78;195
14310;1;2071.4196;3;2;690.47;195
27285;1;782.99;1;1;782.99;195
14378;1;1000.4375;2;3;500.22;195
23993;1;2443.35;2;3;1221.68;195
21036;1;782.99;2;2;391.5;196
15569;1;782.99;2;1;391.5;196
26751;1;782.99;2;1;391.5;196
29450;1;2049.0982;1;1;2049.1;196
27086;1;2049.0982;1;1;2049.1;196
14523;1;2071.4196;2;2;1035.71;196
19046;1;1000.4375;2;1;500.22;196
25106;1;1000.4375;2;2;500.22;196
20854;1;782.99;2;2;391.5;197
12645;1;2071.4196;3;2;690.47;197
19196;1;1000.4375;3;3;333.48;197
16204;1;2443.35;3;2;814.45;197
27106;1;2071.4196;2;1;1035.71;197
25057;1;1000.4375;2;1;500.22;197
14366;1;1000.4375;2;2;500.22;197
24007;1;2443.35;2;3;1221.68;197
23663;1;2181.5625;2;1;1090.78;198
17962;1;2181.5625;2;3;1090.78;198
26761;1;782.99;2;2;391.5;198
14676;1;2049.0982;3;2;683.03;198
14308;1;2049.0982;3;2;683.03;198
14300;1;2071.4196;3;2;690.47;198
15924;1;2181.5625;3;3;727.19;198
15687;1;2181.5625;3;3;727.19;198
15925;1;2443.35;3;2;814.45;198
27095;1;2049.0982;1;1;2049.1;198
12487;1;2071.4196;2;2;1035.71;198
21400;1;2071.4196;2;3;1035.71;198
17770;1;1000.4375;2;2;500.22;198
17933;1;2443.35;2;3;1221.68;198
23664;1;2181.5625;2;2;1090.78;199
17960;1;2181.5625;2;2;1090.78;199
14238;1;2049.0982;3;3;683.03;199
14323;1;2071.4196;3;2;690.47;199
12499;1;2049.0982;2;2;1024.55;199
21336;1;2071.4196;2;2;1035.71;199
25037;1;1000.4375;2;2;500.22;199
17968;1;2443.35;2;2;1221.68;199
16051;1;2181.5625;2;1;1090.78;200
23662;1;2181.5625;2;2;1090.78;200
24008;1;2181.5625;2;2;1090.78;200
17959;1;2181.5625;2;2;1090.78;200
12653;1;2049.0982;3;3;683.03;200
16205;1;2181.5625;3;3;727.19;200
14377;1;1000.4375;2;1;500.22;200
27108;1;2071.4196;1;1;2071.42;201
21352;1;2071.4196;2;2;1035.71;201
24000;1;2443.35;2;1;1221.68;201
17969;1;2443.35;2;2;1221.68;201
16259;1;2181.5625;2;2;1090.78;202
21011;1;782.99;2;3;391.5;202
14666;1;2049.0982;3;3;683.03;202
12658;1;2071.4196;3;3;690.47;202
17199;1;2181.5625;3;3;727.19;202
27081;1;2049.0982;1;1;2049.1;202
13887;1;2443.35;2;1;1221.68;202
23996;1;2181.5625;2;3;1090.78;203
14287;1;2049.0982;3;2;683.03;203
14261;1;2049.0982;3;2;683.03;203
14673;1;2071.4196;3;2;690.47;203
27080;1;2071.4196;1;1;2071.42;203
29483;1;2049.0982;1;1;2049.1;203
17896;1;2443.35;2;3;1221.68;203
23660;1;2181.5625;2;2;1090.78;204
15750;1;782.99;2;2;391.5;204
26763;1;782.99;2;2;391.5;204
21027;1;782.99;2;2;391.5;204
14224;1;2049.0982;3;2;683.03;204
15678;1;2443.35;3;3;814.45;204
27079;1;2071.4196;1;1;2071.42;204
27083;1;2049.0982;1;1;2049.1;204
14855;1;2049.0982;2;2;1024.55;204
21354;1;2071.4196;2;2;1035.71;204
14670;1;2071.4196;2;2;1035.71;204
15014;1;2071.4196;2;3;1035.71;204
23995;1;2443.35;2;1;1221.68;204
24006;1;2181.5625;2;1;1090.78;205
17943;1;2181.5625;2;2;1090.78;205
14276;1;2049.0982;3;3;683.03;205
14299;1;2071.4196;3;1;690.47;205
19067;1;1000.4375;2;3;500.22;205
26202;1;2181.5625;2;2;1090.78;206
14279;1;2049.0982;3;3;683.03;206
27097;1;2071.4196;2;2;1035.71;206
23665;1;2443.35;2;2;1221.68;206
23651;1;2181.5625;2;2;1090.78;207
14230;1;2049.0982;3;3;683.03;207
27104;1;2049.0982;2;2;1024.55;207
16052;1;2181.5625;2;2;1090.78;208
23998;1;2181.5625;2;2;1090.78;208
21020;1;782.99;2;2;391.5;208
14324;1;2049.0982;3;2;683.03;208
14326;1;2071.4196;3;3;690.47;208
14668;1;2071.4196;3;2;690.47;208
14306;1;2071.4196;3;2;690.47;208
27088;1;2071.4196;1;1;2071.42;208
29479;1;2049.0982;1;1;2049.1;208
14348;1;2071.4196;2;2;1035.71;208
12479;1;2071.4196;2;2;1035.71;208
25053;1;1000.4375;2;2;500.22;208
25051;1;1000.4375;2;2;500.22;208
21034;1;782.99;2;2;391.5;209
14262;1;2071.4196;3;3;690.47;209
17221;1;2443.35;3;3;814.45;209
27105;1;2049.0982;2;2;1024.55;209
12475;1;2071.4196;2;3;1035.71;209
19065;1;1000.4375;2;1;500.22;209
14367;1;1000.4375;2;2;500.22;209
15737;1;782.99;2;2;391.5;210
15710;1;2181.5625;3;3;727.19;210
15921;1;2443.35;3;2;814.45;210
14382;1;1000.4375;2;3;500.22;210
14381;1;1000.4375;2;2;500.22;210
23655;1;2443.35;2;1;1221.68;210
23653;1;2181.5625;2;3;1090.78;211
24005;1;2181.5625;2;2;1090.78;211
12644;1;2049.0982;3;2;683.03;211
14263;1;2049.0982;3;3;683.03;211
14301;1;2071.4196;3;2;690.47;211
14226;1;2071.4196;3;2;690.47;211
17220;1;2181.5625;3;2;727.19;211
16203;1;2181.5625;3;3;727.19;211
21348;1;2049.0982;2;2;1024.55;211
27092;1;2071.4196;2;3;1035.71;211
12500;1;2071.4196;2;3;1035.71;211
25107;1;1000.4375;2;3;500.22;211
17937;1;2443.35;2;3;1221.68;211
24001;1;2443.35;2;1;1221.68;211
13894;1;2443.35;2;2;1221.68;211
17762;1;2181.5625;2;2;1090.78;212
17761;1;2181.5625;2;2;1090.78;212
14225;1;2049.0982;3;2;683.03;212
14322;1;2049.0982;3;1;683.03;212
15923;1;2443.35;3;3;814.45;212
19057;1;1000.4375;2;2;500.22;212
24009;1;2181.5625;2;2;1090.78;213
26764;1;782.99;2;2;391.5;213
14345;1;2049.0982;3;2;683.03;213
14316;1;2049.0982;3;3;683.03;213
16262;1;2181.5625;3;2;727.19;213
27107;1;2071.4196;2;1;1035.71;213
24003;1;2181.5625;2;3;1090.78;214
19366;1;782.99;2;2;391.5;214
15565;1;782.99;2;2;391.5;214
14681;1;2049.0982;3;2;683.03;214
14234;1;2071.4196;3;3;690.47;214
27087;1;2071.4196;1;1;2071.42;214
26533;1;1000.4375;2;3;500.22;214
26115;1;2443.35;2;3;1221.68;214
26753;1;782.99;2;2;391.5;215
15739;1;782.99;2;2;391.5;215
26752;1;782.99;2;2;391.5;215
12647;1;2049.0982;3;3;683.03;215
14302;1;2071.4196;3;2;690.47;215
29884;1;67.539;1;1;67.54;215
25036;1;1000.4375;2;1;500.22;215
29852;3;714.5072;2;1;357.25;215
29743;4;2502.2318;4;3;625.56;215
29726;5;1805.454;2;2;902.73;215
29490;14;6587.3763;3;3;2195.79;215
29659;148;43554.2544;7;4;6222.04;215
29872;20;9018.0363;6;3;1503.01;215
30102;7;4055.0323;4;2;1013.76;215
29758;9;2631.8687;4;2;657.97;215
15532;1;782.99;2;2;391.5;216
20847;1;782.99;2;3;391.5;216
14064;1;2071.4196;3;3;690.47;216
14020;1;2071.4196;3;3;690.47;216
17181;1;2181.5625;3;2;727.19;216
27044;1;2049.0982;1;1;2049.1;216
23544;1;2181.5625;2;3;1090.78;217
17841;1;2181.5625;2;2;1090.78;217
14357;1;1000.4375;2;2;500.22;217
15538;1;782.99;2;2;391.5;218
20921;1;782.99;2;2;391.5;218
19338;1;782.99;2;3;391.5;218
14012;1;2049.0982;3;3;683.03;218
15623;1;2443.35;3;3;814.45;218
23573;1;2181.5625;2;2;1090.78;219
20917;1;782.99;2;2;391.5;219
26740;1;782.99;2;2;391.5;219
12623;1;2049.0982;3;2;683.03;219
14030;1;2071.4196;3;2;690.47;219
16826;1;2181.5625;3;3;727.19;219
17184;1;2443.35;3;2;814.45;219
15676;1;2443.35;3;2;814.45;219
14354;1;1000.4375;2;2;500.22;219
23648;1;2443.35;2;1;1221.68;219
17798;1;2443.35;2;2;1221.68;219
23534;1;2443.35;2;2;1221.68;219
17794;1;2181.5625;2;2;1090.78;220
23425;1;2181.5625;2;2;1090.78;220
15535;1;782.99;2;2;391.5;220
15540;1;782.99;2;2;391.5;220
13975;1;2049.0982;3;3;683.03;220
12302;1;2071.4196;4;3;517.85;220
27021;1;2071.4196;1;1;2071.42;220
14356;1;1000.4375;2;2;500.22;220
17813;1;2443.35;2;2;1221.68;220
26745;1;782.99;2;2;391.5;221
23538;1;2443.35;2;2;1221.68;221
17803;1;2181.5625;2;3;1090.78;222
23422;1;2181.5625;2;2;1090.78;222
20975;1;782.99;2;2;391.5;222
17093;1;2181.5625;3;2;727.19;222
12298;1;2071.4196;4;3;517.85;222
17114;1;2443.35;3;3;814.45;222
23572;1;2443.35;2;2;1221.68;222
23435;1;2181.5625;2;2;1090.78;223
15542;1;782.99;2;2;391.5;223
20933;1;782.99;2;2;391.5;223
12330;1;2071.4196;4;3;517.85;223
29414;1;2071.4196;1;1;2071.42;223
27051;1;2049.0982;1;1;2049.1;223
27067;1;2049.0982;1;1;2049.1;223
25030;1;1000.4375;2;3;500.22;223
17752;1;1000.4375;2;3;500.22;223
25032;1;1000.4375;2;2;500.22;223
15666;1;2443.35;2;3;1221.68;223
23434;1;2181.5625;2;1;1090.78;224
23574;1;2181.5625;2;2;1090.78;224
23546;1;2181.5625;2;2;1090.78;224
15528;1;782.99;2;2;391.5;224
26663;1;782.99;2;3;391.5;224
12622;1;2049.0982;3;3;683.03;224
27047;1;2049.0982;1;1;2049.1;224
23542;1;2181.5625;2;2;1090.78;225
15663;1;2181.5625;2;2;1090.78;225
20931;1;782.99;2;2;391.5;225
14031;1;2049.0982;3;2;683.03;225
27076;1;2071.4196;1;1;2071.42;225
27069;1;2049.0982;1;1;2049.1;225
14343;1;1000.4375;2;2;500.22;225
23540;1;2443.35;2;2;1221.68;225
15547;1;782.99;2;2;391.5;226
14070;1;2049.0982;3;2;683.03;226
14218;1;2049.0982;3;3;683.03;226
14033;1;2071.4196;3;3;690.47;226
12599;1;2071.4196;3;3;690.47;226
14048;1;2071.4196;3;2;690.47;226
15624;1;2181.5625;3;2;727.19;226
17183;1;2443.35;3;3;814.45;226
27045;1;2049.0982;1;1;2049.1;226
17756;1;1000.4375;2;2;500.22;226
23539;1;2443.35;2;1;1221.68;226
23547;1;2443.35;2;2;1221.68;226
17812;1;2181.5625;2;2;1090.78;227
23429;1;2181.5625;2;2;1090.78;227
27068;1;2049.0982;1;1;2049.1;227
14132;1;2049.0982;2;2;1024.55;227
17754;1;1000.4375;2;2;500.22;227
17790;1;2443.35;2;3;1221.68;227
12612;1;2049.0982;3;3;683.03;228
14219;1;2071.4196;3;3;690.47;228
21305;1;2049.0982;2;2;1024.55;228
23433;1;2181.5625;2;1;1090.78;229
23649;1;2181.5625;2;2;1090.78;229
26747;1;782.99;2;2;391.5;229
14215;1;2049.0982;3;2;683.03;229
14039;1;2049.0982;3;2;683.03;229
14214;1;2049.0982;3;2;683.03;229
27267;1;782.99;1;1;782.99;229
27063;1;2071.4196;1;1;2071.42;229
25022;1;1000.4375;2;2;500.22;229
14355;1;1000.4375;2;2;500.22;229
15651;1;2181.5625;2;1;1090.78;230
13866;1;2181.5625;2;3;1090.78;230
13886;1;2181.5625;2;2;1090.78;230
15665;1;2181.5625;2;2;1090.78;230
15527;1;782.99;2;2;391.5;230
14071;1;2049.0982;3;2;683.03;230
17103;1;2181.5625;3;3;727.19;230
14364;1;1000.4375;2;2;500.22;230
23533;1;2181.5625;2;2;1090.78;231
14210;1;2071.4196;3;2;690.47;231
12297;1;2049.0982;4;3;512.27;231
12388;1;2049.0982;2;2;1024.55;231
14362;1;1000.4375;2;3;500.22;231
19038;1;1000.4375;2;2;500.22;231
16940;1;2443.35;2;2;1221.68;231
23436;1;2181.5625;2;3;1090.78;232
19324;1;782.99;2;2;391.5;232
14220;1;2071.4196;3;3;690.47;232
27077;1;2071.4196;1;1;2071.42;232
27050;1;2071.4196;1;1;2071.42;232
14133;1;2049.0982;2;2;1024.55;232
13994;1;2071.4196;2;2;1035.71;232
17815;1;2443.35;2;3;1221.68;232
17849;1;2181.5625;2;2;1090.78;233
14038;1;2049.0982;3;3;683.03;233
14045;1;2049.0982;3;3;683.03;233
12615;1;2071.4196;3;2;690.47;233
14055;1;2049.0982;3;3;683.03;234
21311;1;2049.0982;2;3;1024.55;234
21272;1;2071.4196;2;3;1035.71;234
23645;1;2443.35;2;2;1221.68;234
20843;1;782.99;2;1;391.5;235
12608;1;2049.0982;3;2;683.03;235
12609;1;2049.0982;3;3;683.03;235
27056;1;2071.4196;1;1;2071.42;235
29397;1;2049.0982;1;1;2049.1;235
17828;1;2443.35;2;2;1221.68;235
19323;1;782.99;2;2;391.5;236
15523;1;782.99;2;2;391.5;236
26746;1;782.99;2;3;391.5;236
14216;1;2049.0982;3;2;683.03;236
14211;1;2049.0982;3;3;683.03;236
17766;1;1000.4375;3;2;333.48;236
17767;1;1000.4375;3;2;333.48;236
13997;1;2071.4196;2;2;1035.71;236
12378;1;2071.4196;2;1;1035.71;236
17793;1;2443.35;2;2;1221.68;236
23640;1;2181.5625;2;2;1090.78;237
14065;1;2071.4196;3;2;690.47;237
27074;1;2049.0982;2;1;1024.55;237
21284;1;2049.0982;2;2;1024.55;237
25029;1;1000.4375;2;2;500.22;237
23593;1;2181.5625;2;3;1090.78;238
15529;1;782.99;2;2;391.5;238
15531;1;782.99;2;2;391.5;238
15537;1;782.99;2;2;391.5;238
15534;1;782.99;2;3;391.5;238
17191;1;2181.5625;3;2;727.19;238
29404;1;2049.0982;1;1;2049.1;238
27058;1;2049.0982;1;1;2049.1;238
21266;1;2049.0982;2;2;1024.55;238
25021;1;1000.4375;2;2;500.22;238
25035;1;1000.4375;2;2;500.22;238
17792;1;2443.35;2;3;1221.68;238
13873;1;2443.35;2;2;1221.68;238
26113;1;2181.5625;2;2;1090.78;239
12619;1;2049.0982;3;2;683.03;239
14032;1;2071.4196;3;3;690.47;239
15637;1;2181.5625;3;3;727.19;239
27078;1;2071.4196;1;1;2071.42;239
27073;1;2049.0982;2;1;1024.55;239
27017;1;2049.0982;2;2;1024.55;239
23575;1;2181.5625;2;1;1090.78;240
23541;1;2181.5625;2;2;1090.78;240
17829;1;2181.5625;2;2;1090.78;240
23423;1;2181.5625;2;2;1090.78;240
15521;1;782.99;2;2;391.5;240
27020;1;2071.4196;1;1;2071.42;240
14130;1;2049.0982;2;2;1024.55;240
25034;1;1000.4375;2;3;500.22;240
14337;1;1000.4375;2;2;500.22;240
17795;1;2443.35;2;1;1221.68;240
23432;1;2443.35;2;2;1221.68;240
17889;1;2443.35;2;2;1221.68;240
20845;1;782.99;2;2;391.5;241
26662;1;782.99;2;2;391.5;241
20922;1;782.99;2;1;391.5;241
29415;1;2049.0982;1;1;2049.1;241
12386;1;2071.4196;2;3;1035.71;241
19040;1;1000.4375;2;2;500.22;241
23545;1;2181.5625;2;1;1090.78;242
17890;1;2181.5625;2;2;1090.78;242
15525;1;782.99;2;2;391.5;242
16830;1;2443.35;3;2;814.45;242
26815;1;2049.0982;1;1;2049.1;242
14134;1;2049.0982;2;3;1024.55;242
14129;1;2049.0982;2;1;1024.55;242
25033;1;1000.4375;2;1;500.22;242
13865;1;2181.5625;2;2;1090.78;243
26744;1;782.99;2;2;391.5;243
14049;1;2071.4196;3;2;690.47;243
27054;1;2071.4196;1;1;2071.42;243
27064;1;2071.4196;1;1;2071.42;243
29766;1;22.794;2;2;11.4;243
14342;1;1000.4375;2;2;500.22;243
14365;1;1000.4375;2;2;500.22;243
13885;1;2443.35;2;3;1221.68;243
23431;1;2443.35;2;2;1221.68;243
29855;3;3464.1748;3;2;1154.72;243
29583;4;2902.9438;5;2;580.59;243
29925;171;162313.2916;7;4;23187.61;243
29541;8;3975.272;5;3;795.05;243
30004;74;108990.7678;7;2;15570.11;243
23343;1;2181.5625;2;2;1090.78;244
15085;1;2443.35;3;3;814.45;244
26731;1;2049.0982;1;1;2049.1;244
21138;1;2049.0982;2;2;1024.55;244
20708;1;2071.4196;2;2;1035.71;244
23321;1;2443.35;2;3;1221.68;244
23119;1;2181.5625;2;2;1090.78;245
19319;1;782.99;2;2;391.5;245
15501;1;782.99;2;2;391.5;245
13648;1;2049.0982;3;2;683.03;245
25020;1;1000.4375;2;2;500.22;245
16549;1;2443.35;2;3;1221.68;245
17744;1;2181.5625;2;3;1090.78;246
17782;1;2181.5625;2;2;1090.78;246
23116;1;2181.5625;2;2;1090.78;246
17747;1;2181.5625;2;2;1090.78;246
26589;1;782.99;2;2;391.5;246
19035;1;1000.4375;2;1;500.22;246
13971;1;2049.0982;3;2;683.03;247
13965;1;2071.4196;3;2;690.47;247
16572;1;2443.35;2;1;1221.68;247
23331;1;2443.35;2;1;1221.68;247
20890;1;782.99;2;3;391.5;248
26698;1;2049.0982;2;2;1024.55;248
15463;1;2181.5625;2;3;1090.78;249
23323;1;2181.5625;2;2;1090.78;249
26660;1;782.99;2;2;391.5;249
13637;1;2049.0982;3;2;683.03;249
13633;1;2049.0982;3;2;683.03;249
12460;1;2049.0982;3;3;683.03;249
29380;1;2071.4196;1;1;2071.42;249
26723;1;2049.0982;2;2;1024.55;249
23420;1;2443.35;2;1;1221.68;249
23325;1;2443.35;2;2;1221.68;249
26661;1;782.99;2;2;391.5;250
28885;1;2071.4196;2;3;1035.71;250
14334;1;1000.4375;2;2;500.22;250
23410;1;2181.5625;2;2;1090.78;251
15506;1;782.99;2;1;391.5;251
12559;1;2049.0982;3;2;683.03;251
16565;1;2443.35;3;2;814.45;251
29364;1;2049.0982;1;1;2049.1;251
20842;1;782.99;2;2;391.5;252
15484;1;782.99;2;2;391.5;252
26651;1;782.99;2;2;391.5;252
15500;1;782.99;2;3;391.5;252
13646;1;2049.0982;3;3;683.03;252
12404;1;2071.4196;3;3;690.47;252
13632;1;2071.4196;3;2;690.47;252
17739;1;1000.4375;2;2;500.22;252
14290;1;1000.4375;2;2;500.22;252
23348;1;2443.35;2;3;1221.68;252
23322;1;2443.35;2;3;1221.68;252
17639;1;2181.5625;2;2;1090.78;253
23320;1;2181.5625;2;2;1090.78;253
13629;1;2049.0982;3;3;683.03;253
13625;1;2049.0982;3;3;683.03;253
16824;1;2181.5625;3;3;727.19;253
19030;1;1000.4375;2;2;500.22;253
14292;1;1000.4375;2;2;500.22;253
26529;1;1000.4375;2;2;500.22;253
20836;1;782.99;2;2;391.5;254
13649;1;2049.0982;3;3;683.03;254
13619;1;2049.0982;3;3;683.03;254
26726;1;2071.4196;1;1;2071.42;254
25011;1;1000.4375;2;2;500.22;254
13645;1;2049.0982;3;2;683.03;255
12486;1;2049.0982;3;3;683.03;255
15093;1;2443.35;3;2;814.45;255
26724;1;2049.0982;1;1;2049.1;255
26591;1;782.99;2;2;391.5;256
13974;1;2071.4196;3;3;690.47;256
13957;1;2071.4196;3;3;690.47;256
26725;1;2049.0982;1;1;2049.1;256
17720;1;2181.5625;2;3;1090.78;257
20835;1;782.99;2;3;391.5;257
13973;1;2071.4196;3;2;690.47;257
